date,visitors
2010-04-03,1395.530762
2010-04-04,1378.392212
2010-04-05,1367.006958
2010-04-06,1664.092773
2010-04-07,1047.651855
2010-04-08,1239.692871
2010-04-09,741.4217529
2010-04-10,1230.427979
2010-04-11,1357.471436
2010-04-12,447.1562805
2010-04-13,275.490387
2010-04-14,431.93927
2010-04-15,582.0977173
2010-04-16,516.9906616
2010-04-17,728.4603271
2010-04-18,1042.733154
2010-04-19,571.130127
2010-04-20,362.40802
2010-04-21,425.9207458
2010-04-22,604.5345459
2010-04-23,423.1555481
2010-04-24,813.7870483
2010-04-25,1384.572266
2010-04-26,541.9916992
2010-04-27,324.7638855
2010-04-28,517.4768677
2010-04-29,406.0363464
2010-04-30,310.1428223
2010-05-01,941.1398926
2010-05-02,1467.307373
2010-05-03,545.1826782
2010-05-04,342.5447083
2010-05-05,455.5481873
2010-05-06,589.4260254
2010-05-07,442.7366638
2010-05-08,1093.447388
2010-05-09,557.5847168
2010-05-10,545.1119385
2010-05-11,415.8463745
2010-05-12,550.2543945
2010-05-13,302.4545288
2010-05-14,321.7431641
2010-05-15,1113.108765
2010-05-16,1109.397217
2010-05-17,405.73703
2010-05-18,328.2776794
2010-05-19,517.4960327
2010-05-20,421.4820557
2010-05-21,431.0244751
2010-05-22,940.8157959
2010-05-23,1169.464844
2010-05-24,1295.802002
2010-05-25,1613.02478
2010-05-26,602.1372681
2010-05-27,320.4309082
2010-05-28,387.0845947
2010-05-29,1001.009827
2010-05-30,1430.687256
2010-05-31,682.8126221
2010-06-01,243.2412109
2010-06-02,446.5220337
2010-06-03,472.8301086
2010-06-04,455.7200623
2010-06-05,995.6489258
2010-06-06,1965.758179
2010-06-07,310.7044067
2010-06-08,311.0084229
2010-06-09,370.0788269
2010-06-10,577.7266235
2010-06-11,835.3071289
2010-06-12,876.9275513
2010-06-13,1238.792236
2010-06-14,543.9910889
2010-06-15,253.3030701
2010-06-16,567.628418
2010-06-17,475.5476074
2010-06-18,511.5962219
2010-06-19,667.0534058
2010-06-20,1221.676025
2010-06-21,509.7316895
2010-06-22,556.4214478
2010-06-23,878.7980957
2010-06-24,1904.490967
2010-06-25,1158.218384
2010-06-26,1310.564575
2010-06-27,2215.097168
2010-06-28,2460.944336
2010-06-29,2193.476563
2010-06-30,1711.447388
2010-07-01,1959.669189
2010-07-02,2296.352539
2010-07-03,2366.767578
2010-07-04,2154.315674
2010-07-05,1281.304932
2010-07-06,1189.381104
2010-07-07,1656.213989
2010-07-08,2229.357178
2010-07-09,2147.695801
2010-07-10,2653.020996
2010-07-11,2655.665283
2010-07-12,2319.114502
2010-07-13,1633.198364
2010-07-14,2618.461914
2010-07-15,1867.843628
2010-07-16,2103.063477
2010-07-17,1616.134033
2010-07-18,2039.165405
2010-07-19,2097.580078
2010-07-20,2149.410156
2010-07-21,3066.513184
2010-07-22,1811.010864
2010-07-23,1641.72937
2010-07-24,1542.019653
2010-07-25,1939.794189
2010-07-26,1733.662109
2010-07-27,1804.559448
2010-07-28,1637.949829
2010-07-29,1600.634155
2010-07-30,1443.060669
2010-07-31,1551.442993
2010-08-01,2066.62207
2010-08-02,1999.481445
2010-08-03,1983.182007
2010-08-04,2172.856934
2010-08-05,1243.880615
2010-08-06,945.9793701
2010-08-07,1337.901367
2010-08-08,1997.060669
2010-08-09,795.100769
2010-08-10,1223.267212
2010-08-11,1258.199341
2010-08-12,1069.201294
2010-08-13,978.9208984
2010-08-14,1343.711914
2010-08-15,2055.438232
2010-08-16,1023.640747
2010-08-17,881.2313232
2010-08-18,1236.619873
2010-08-19,974.5748291
2010-08-20,967.803772
2010-08-21,1724.137573
2010-08-22,1997.917236
2010-08-23,798.0796509
2010-08-24,925.5131226
2010-08-25,1214.886353
2010-08-26,943.75177
2010-08-27,855.9017334
2010-08-28,1308.775146
2010-08-29,1933.979858
2010-08-30,712.6758423
2010-08-31,675.5303955
2010-09-01,532.9649048
2010-09-02,601.0459595
2010-09-03,727.0510864
2010-09-04,993.4683228
2010-09-05,924.9215698
2010-09-06,650.5297852
2010-09-07,518.1156006
2010-09-08,675.1975098
2010-09-09,584.6578979
2010-09-10,523.145874
2010-09-11,796.5033569
2010-09-12,1360.058228
2010-09-13,719.4901123
2010-09-14,557.2095947
2010-09-15,491.0979919
2010-09-16,587.1328125
2010-09-17,774.8188477
2010-09-18,1054.558838
2010-09-19,1282.482178
2010-09-20,674.7575684
2010-09-21,614.8394775
2010-09-22,543.305542
2010-09-23,573.4555664
2010-09-24,737.9912109
2010-09-25,872.6381226
2010-09-26,1200.509766
2010-09-27,839.6437378
2010-09-28,532.4596558
2010-09-29,535.6051636
2010-09-30,660.3735352
2010-10-01,846.8499756
2010-10-02,938.7705078
2010-10-03,1313.258057
2010-10-04,425.5933838
2010-10-05,545.5668335
2010-10-06,483.9352417
2010-10-07,567.1639404
2010-10-08,554.5817871
2010-10-09,976.4971924
2010-10-10,1084.220093
2010-10-11,974.8845215
2010-10-12,1382.877563
2010-10-13,1391.686646
2010-10-14,1415.797485
2010-10-15,1318.372559
2010-10-16,1358.258057
2010-10-17,1445.374023
2010-10-18,1252.314209
2010-10-19,1641.403076
2010-10-20,1501.088501
2010-10-21,1297.653442
2010-10-22,1367.830688
2010-10-23,1372.33728
2010-10-24,1487.238525
2010-10-25,644.4653931
2010-10-26,518.2897949
2010-10-27,571.1983032
2010-10-28,532.0510864
2010-10-29,638.6282349
2010-10-30,1031.134521
2010-10-31,1692.063232
2010-11-01,600.5029907
2010-11-02,513.7769775
2010-11-03,585.1275024
2010-11-04,587.4556885
2010-11-05,537.7711182
2010-11-06,1102.816528
2010-11-07,1216.140381
2010-11-08,594.1107178
2010-11-09,528.8272705
2010-11-10,540.8972168
2010-11-11,528.3607178
2010-11-12,565.4382324
2010-11-13,1062.751831
2010-11-14,1523.569702
2010-11-15,626.9608154
2010-11-16,575.2935791
2010-11-17,545.6356201
2010-11-18,520.7416992
2010-11-19,541.9490967
2010-11-20,808.6859741
2010-11-21,1381.175049
2010-11-22,567.0253296
2010-11-23,490.1643982
2010-11-24,598.7044067
2010-11-25,627.8900757
2010-11-26,706.7116699
2010-11-27,1054.303467
2010-11-29,460.4812622
2010-11-30,747.9691772
2010-12-01,534.7322998
2010-12-02,570.2512817
2010-12-03,529.8808594
2010-12-04,1192.675171
2010-12-05,1251.772949
2010-12-06,514.1921387
2010-12-07,527.3709717
2010-12-08,565.0109253
2010-12-09,548.3509521
2010-12-10,453.8338928
2010-12-11,952.09729
2010-12-12,1288.374023
2010-12-13,542.2146606
2010-12-14,527.3709717
2010-12-15,556.4763184
2010-12-16,539.6434937
2010-12-17,482.0932312
2010-12-18,980.1575317
2010-12-19,1195.846069
2010-12-20,529.5393066
2010-12-21,527.3709717
2010-12-22,934.8710327
2010-12-23,955.1389771
2010-12-24,1513.653809
2010-12-26,1008.452087
2010-12-27,1532.231445
2010-12-28,1600.300659
2010-12-29,1585.549927
2010-12-30,1803.271851
2010-12-31,1392.167847
